concentration_g_L,shear_rate_s_inv,eta_mPa_s,eta_Pa_s,x_pdf_pt,y_pdf_pt
0.6,22.62022253012572,2.693697935716598,0.002693697935716598,310.57635498046875,199.0767059326172
0.6,22.89747384354411,2.693697935716598,0.002693697935716598,310.6794738769531,199.0767059326172
0.6,23.178123368040637,2.693697935716598,0.002693697935716598,310.7825927734375,199.0767059326172
0.6,23.46229734306793,2.693697935716598,0.002693697935716598,310.8857421875,199.0767059326172
0.6,23.749869790488145,2.693697935716598,0.002693697935716598,310.9888610839844,199.0767059326172
0.6,24.04096695295677,2.693697935716598,0.002693697935716598,311.09197998046875,199.0767059326172
0.6,24.335632032165353,2.693697935716598,0.002693697935716598,311.1950988769531,199.0767059326172
0.6,24.633908759319503,2.693697935716598,0.002693697935716598,311.2982177734375,199.0767059326172
0.6,24.9359313027946,2.693697935716598,0.002693697935716598,311.4013671875,199.0767059326172
0.6,25.24156577194286,2.693697935716598,0.002693697935716598,311.5044860839844,199.0767059326172
0.6,25.5509463385437,2.693697935716598,0.002693697935716598,311.60760498046875,199.0767059326172
0.6,25.86411891772631,2.693697935716598,0.002693697935716598,311.7107238769531,199.0767059326172
0.6,26.181129987391902,2.693697935716598,0.002693697935716598,311.8138427734375,199.0767059326172
0.6,26.502122142843188,2.693697935716598,0.002693697935716598,311.9169921875,199.0767059326172
0.6,26.82695308394874,2.693697935716598,0.002693697935716598,312.0201110839844,199.0767059326172
0.6,27.155765409629115,2.693697935716598,0.002693697935716598,312.12322998046875,199.0767059326172
0.6,27.488607918878255,2.693697935716598,0.002693697935716598,312.2263488769531,199.0767059326172
0.6,27.825530008809157,2.693697935716598,0.002693697935716598,312.3294677734375,199.0767059326172
0.6,28.166683230935295,2.693697935716598,0.002693697935716598,312.4326171875,199.0767059326172
0.6,28.51191634745376,2.693697935716598,0.002693697935716598,312.5357360839844,199.0767059326172
0.6,28.861380913723117,2.693697935716598,0.002693697935716598,312.63885498046875,199.0767059326172
0.6,29.21512879373362,2.693697935716598,0.002693697935716598,312.7419738769531,199.0767059326172
0.6,29.573212487161587,2.693697935716598,0.002693697935716598,312.8450927734375,199.0767059326172
0.6,29.935793064258323,2.693697935716598,0.002693697935716598,312.9482421875,199.0767059326172
0.6,30.302709788186778,2.693697935716598,0.002693697935716598,313.0513610839844,199.0767059326172
0.6,30.67412373328488,2.693697935716598,0.002693697935716598,313.15447998046875,199.0767059326172
0.6,31.050090021047303,2.693697935716598,0.002693697935716598,313.2575988769531,199.0767059326172
0.6,31.4306644485813,2.693697935716598,0.002693697935716598,313.3607177734375,199.0767059326172
0.6,31.816018202734583,2.693697935716598,0.002693697935716598,313.4638671875,199.0767059326172
0.6,32.205980451015016,2.693697935716598,0.002693697935716598,313.5669860839844,199.0767059326172
0.6,32.600722384613526,2.693697935716598,0.002693697935716598,313.67010498046875,199.0767059326172
0.6,33.00030258712854,2.6798111159461526,0.0026798111159461527,313.7732238769531,199.12828826904297
0.6,33.40478036020528,2.665995886891497,0.002665995886891497,313.8763427734375,199.17987060546875
0.6,33.81433764269701,2.665995886891497,0.002665995886891497,313.9794921875,199.17987060546875
0.6,34.228792872362625,2.665995886891497,0.002665995886891497,314.0826110839844,199.17987060546875
0.6,34.64832799267142,2.665995886891497,0.002665995886891497,314.18572998046875,199.17987060546875
0.6,35.0730052667754,2.665995886891497,0.002665995886891497,314.2888488769531,199.17987060546875
0.6,35.50288772097287,2.665995886891497,0.002665995886891497,314.3919677734375,199.17987060546875
